dept,date,interest,reviewText,helpcount,nothelpcount,label
Accounting,07/19/2010,Really into it,Bro Saathoff is an excellent teacher He is very patient with his classes even when half the class is not an accounting major He takes the time to answer any question you may have DO YOUR HOMEWORK on Wiley Plus and READ the book You will do well if you do these things He rocks,0,0,1
Religion,07/23/2007,Really into it,Awesome class I learned a ton and it was always fun to go Bro Marrott is always happy and you can tell he really knows what hes talking about,0,0,1
English,12/08/2010,Really into it,Fantastic class  Challenging but easy  It makes you think about things but if youre passionate about the topics you choose to write about youll be fine  Sister Harrison knows what shes talking about when it comes to writing and can definitely help you when she conferences on your papers Listen to what she has to say Very enjoyable class,0,0,1
Chemical Engineering,10/08/2014,It's my life,Dr Bundy is a great teacher and so hot,0,0,1
Theater,12/06/2005,Sorta interested,Absolutely wonderful Prof couldnt ask for much more  Go to Lecture and do extra credit it is really easy and takes a load off for finals  Highly recommended Prof,0,0,1
Chemistry,12/29/2010,Really into it,He follows the book exactly I loved his lecture style without explosions He is very helpful and really cares His grading scale is easy Tests are a little challenging and make you think but many free response questions are from the hw Read the book before class and do your hw Do well on quizzes they are huge on your grade,0,1,1
Business,05/26/2005,Really into it,Gives extra credit questions on the 4 midterms and final hes rude when students ask questions but if you pay attention hes a very good teacher,0,0,1
Chemistry,12/27/2008,Really into it,His class was not to bad There are three midterms and he drops your lowest score Each is worth 10 of your grade The final is worth 20 And the rest of your grade comes from 50 daily quizes and 10 two other memorization quizes and labs If you work hard and do your homework youll do well,0,0,1
English,10/26/2013,Sorta interested,Hes a really good teacher and cares about students but his class is very difficult I had to withdraw because I just wasnt doing as well as I had wanted Its a ton of worknear daily posts and he expects a lot from your papers Hard even if youve always been a good writer,1,0,1
Psychology,12/30/2014,Sorta interested,Ross is a cool guy and a good professor His lectures are straight from the textbook so it helps to show up to class if you dont plan on reading the textbook thoroughly You will probably leave class knowing more about Ross than you expected what TV shows he likes how his lovelife is going etcetera You should get an A if you read the textbook,0,0,1
Biology,11/11/2008,It's my life,I loved Professor Carter he was a wonderful teacher he made everything very clear had a great sense of humor and was willing to adjust to the needs of his students his classes requires some work but its all fun,0,0,1
Computer Science,09/01/2005,It's my life,Very easy and helpful Recommend him to anyone Does not burden students with homework,0,0,1
Economics,05/11/2012,Sorta interested,Eudey is very straight forward with her lectures and clear  She is a great public speaker  Examples come from the book and so do the test questions  She is very personable and can be funny  Tests are difficult though but the curve is generous,0,0,1
Communication,01/13/2006,It's my life,I had Dr K for a couple of courses years ago as a grad student and I easily got past the exterior noted here and learned a great deal He obviously has a keen interest in his field and was always willing to discuss issues during office hours But journalism was my life if you have little interest in it you might see it differently,0,0,1
Computer Science,09/03/2010,Really into it,CSE200 demands a lot of studying time if you want an A READ THE BOOK PRACTICE and PRACTICE Thats how I got my A DONT come late to class he made all announcements  xtra credit in the first 5 mins of class  wont repeat them Course notes need to be updated since the pt slides arent in the exact same order Did give us a curve Hes good,0,0,1
Ethnic Studies,12/04/2011,Sorta interested,Interesting class Funny guy Id love to take more classes with him,0,0,1
Biology,12/29/2005,Sorta interested,the guy who wrote boringwas a douch baggmurray is one of the best profs Ive encountered at the university and I hope he gets a good job after our beloved GC is done,0,0,1
Political Science,12/08/2014,Really into it,Professor Abernathy is a great guy He really knows his stuff and is good at explaining concepts This class is interesting informative and very easy Take this class take Abernathy you wont be disappointed ,0,0,1
